employee_id,date_of_birth,hire_date,employment_status,department,role,city,state,region,base_salary_usd,product_line,quota_usd,sales_ytd_usd
9154322,7/26/1987,8/30/2020,Active,Marketing,HR Generalist,Boston,MA,South,64212,Subscriptions,648690,652748
9163714,2/3/2006,1/28/2020,Active,HR,Operations Coordinator,Phoenix,AZ,Midwest,57347,SaaS,927997,1153461
9172284,4/28/1963,10/12/2020,Active,Operations,Sales Manager,San Jose,CA,South,100448,SaaS,863247,627475
9172556,3/18/1988,4/5/2018,Active,Customer Success,Marketing Specialist,Dallas,TX,West,84199,Subscriptions,1181436,1679713
9173032,9/22/2002,12/26/2022,OnLeave,Sales,Account Executive,Phoenix,AZ,Midwest,77292,Support Plans,1164749,953774
9175615,2/12/1970,9/9/2019,Active,Customer Success,Sales Manager,Los Angeles,CA,West,131877,Hardware,769349,489267
9176248,2/7/1986,4/11/2018,Terminated,HR,Financial Analyst,San Jose,CA,West,94413,Support Plans,743153,1171093
9178502,7/28/2002,11/28/2021,Active,Sales,Operations Coordinator,Boston,MA,West,53317,Professional Services,691741,183367
9178909,10/9/2005,9/18/2020,Active,Finance,IT Support Specialist,Atlanta,GA,South,83565,Support Plans,815964,1113247
9179932,5/18/1974,9/4/2025,Active,Sales Ops,Marketing Specialist,Atlanta,GA,Northeast,75798,Subscriptions,275530,145857
9188861,12/18/1992,8/25/2016,Active,Operations,IT Support Specialist,Miami,FL,South,78312,Support Plans,1199036,435584
9191837,8/13/1975,6/18/2021,Active,Finance,Marketing Specialist,Chicago,IL,South,83172,Subscriptions,738206,481317
9195872,5/25/1965,5/27/2021,Active,Finance,Customer Success Manager,San Jose,CA,Midwest,74684,Hardware,838516,865675
9204336,5/21/1967,9/13/2017,Active,Marketing,Financial Analyst,New York,NY,West,61106,SaaS,153175,164163
9206306,3/31/1978,3/24/2021,Active,HR,Customer Success Manager,Atlanta,GA,Midwest,144133,Hardware,1043131,1127565
9211353,5/4/1993,4/26/2022,Active,Marketing,Operations Coordinator,Denver,CO,Northeast,90683,Professional Services,643793,524434
9220688,6/13/2000,6/24/2021,Active,Finance,HR Generalist,Atlanta,GA,Northeast,80422,Subscriptions,697745,413480
9232921,1/29/1988,3/16/2018,Active,Sales,Operations Coordinator,Phoenix,AZ,Midwest,91490,Professional Services,197235,211253
9235513,6/11/1995,1/15/2018,Terminated,HR,Customer Success Manager,Chicago,IL,South,126285,Hardware,727250,1098476
9274548,3/24/1978,7/26/2025,Active,Marketing,Sales Manager,Philadelphia,PA,Northeast,118583,Hardware,373151,399125
9275580,11/19/1977,7/7/2025,OnLeave,Customer Success,Account Executive,Houston,TX,Northeast,90080,SaaS,289976,212241
9277919,1/11/1990,7/11/2020,Active,Sales Ops,Financial Analyst,San Jose,CA,West,89999,Professional Services,574660,272323
9285569,2/15/1972,6/14/2021,Terminated,Customer Success,Customer Success Manager,Seattle,WA,Midwest,93507,Hardware,219128,86085
9285808,9/26/1976,7/24/2024,Terminated,Sales,Senior Account Executive,Dallas,TX,South,114547,Support Plans,1105295,466928
9298940,8/5/1978,9/28/2018,OnLeave,IT,Account Executive,Houston,TX,Midwest,78559,Support Plans,1042072,867859
9304559,3/8/1988,6/5/2018,Active,HR,Sales Operations Analyst,New York,NY,West,88542,Subscriptions,663482,814488
9308084,8/1/1985,6/8/2017,OnLeave,Customer Success,Customer Success Manager,Houston,TX,South,85498,SaaS,1199495,1278068
9313448,12/2/1971,12/1/2021,Active,Sales Ops,Sales Operations Analyst,Boston,MA,Midwest,98808,Professional Services,1037867,898102
9315457,5/9/1961,6/4/2022,Active,IT,Marketing Specialist,Philadelphia,PA,Northeast,59697,Support Plans,921618,894597
9328244,12/23/1995,1/1/2024,Active,Sales Ops,HR Generalist,Houston,TX,South,50895,Hardware,1024842,703864
9329435,5/11/1988,6/26/2020,OnLeave,Finance,IT Support Specialist,Boston,MA,Northeast,86848,Hardware,1056852,1081002
9335921,5/13/1998,8/18/2024,Active,Finance,Sales Representative,Miami,FL,Northeast,114749,Support Plans,614691,960278
9346460,3/14/1966,3/29/2023,Active,Operations,Sales Manager,Atlanta,GA,Midwest,172685,SaaS,526934,161816
9350532,12/27/1991,11/14/2021,Active,HR,Sales Representative,Boston,MA,South,114212,SaaS,1009755,1036041
9352739,3/13/1974,12/23/2025,Active,HR,Financial Analyst,New York,NY,Midwest,57586,Hardware,1104439,1260223
9378350,2/15/1992,3/6/2022,Active,Operations,HR Generalist,Miami,FL,West,47823,Hardware,672205,357306
9383836,2/8/1974,9/11/2021,Terminated,Sales,Sales Representative,San Antonio,TX,Midwest,69515,Hardware,482373,376312
9395067,10/24/2001,7/10/2018,Active,Operations,Financial Analyst,Los Angeles,CA,Northeast,92856,SaaS,1179070,1199297
9400039,11/23/1990,2/18/2017,Active,Customer Success,Financial Analyst,San Diego,CA,Midwest,76206,Professional Services,967154,373265
9416217,6/27/1980,10/15/2021,Active,HR,Marketing Specialist,Atlanta,GA,Northeast,46188,Professional Services,594770,893041
9419955,8/1/1970,9/26/2023,Terminated,Marketing,IT Support Specialist,Los Angeles,CA,Midwest,77162,Professional Services,976742,1371691
9439857,3/21/1993,12/5/2025,Active,Marketing,Financial Analyst,New York,NY,Northeast,68419,SaaS,359610,375200
9442511,12/30/1962,9/9/2016,Active,Customer Success,Sales Representative,Phoenix,AZ,Northeast,108905,Hardware,1095382,1455248
9442656,11/4/1983,10/24/2021,Active,IT,Operations Coordinator,Denver,CO,South,81655,SaaS,356063,120159
9446772,4/18/1996,3/20/2025,Active,Finance,Senior Account Executive,San Diego,CA,West,153228,Subscriptions,1024885,1006490
9447889,10/26/1973,6/12/2016,Active,Operations,HR Generalist,Los Angeles,CA,Midwest,48344,Hardware,382860,403123
9449922,9/19/1969,12/15/2018,Active,Finance,Senior Account Executive,Boston,MA,Midwest,126550,Subscriptions,419918,178972
9451817,9/10/1998,7/26/2018,Active,Sales,IT Support Specialist,San Antonio,TX,South,90049,SaaS,665089,201897
9456040,12/3/1985,3/5/2025,Active,Operations,Sales Representative,San Jose,CA,South,73081,Support Plans,480739,628760
9458568,3/12/1968,6/9/2018,Terminated,Sales,Sales Representative,Houston,TX,Northeast,90958,SaaS,1191730,1872489
9477699,6/21/1967,5/4/2020,Active,Operations,Senior Account Executive,Miami,FL,Midwest,129547,Hardware,534355,529027
9480319,10/28/1981,7/27/2020,Active,Marketing,Sales Manager,Philadelphia,PA,Midwest,174759,Support Plans,1085056,1087363
9483172,8/22/1977,5/18/2017,Active,Operations,Customer Success Manager,San Antonio,TX,Northeast,92490,Hardware,494210,286339
9504555,10/3/1976,6/3/2023,Terminated,Finance,Operations Coordinator,San Antonio,TX,Northeast,48192,Support Plans,917533,1329578
9517089,11/15/1980,3/8/2018,OnLeave,IT,Customer Success Manager,Seattle,WA,West,157547,SaaS,1083423,358664
9525345,3/21/1961,2/4/2020,Active,Operations,Financial Analyst,Seattle,WA,South,65121,Support Plans,670695,192101
9528830,7/5/1984,10/1/2023,Active,Sales,Sales Operations Analyst,San Diego,CA,South,74592,Support Plans,603512,939412
9574699,4/17/1973,3/8/2020,Active,Operations,Senior Account Executive,Philadelphia,PA,South,99302,SaaS,289398,176859
9590900,9/16/1967,12/1/2024,Active,Sales,HR Generalist,San Diego,CA,Midwest,78036,Support Plans,195891,77491
9604816,2/24/1962,9/11/2024,Active,Sales Ops,Account Executive,Houston,TX,Midwest,108783,Support Plans,783239,499658
9605173,2/8/2001,7/15/2022,OnLeave,Marketing,Senior Account Executive,Atlanta,GA,South,120796,Subscriptions,725232,582131
9607782,9/14/1991,12/21/2018,Active,Finance,Financial Analyst,Phoenix,AZ,Midwest,90321,Professional Services,983896,584799
9612709,11/20/1997,3/23/2019,OnLeave,Customer Success,Sales Operations Analyst,Phoenix,AZ,Northeast,88581,Subscriptions,152872,47780
9613386,1/14/1980,6/13/2022,Active,Operations,Account Executive,Boston,MA,South,89154,Subscriptions,383887,612220
9632752,4/30/1974,6/9/2020,Active,Operations,Customer Success Manager,Atlanta,GA,South,106375,Subscriptions,233402,199721
9643945,8/2/1977,9/8/2018,Active,HR,Marketing Specialist,Boston,MA,South,81791,Professional Services,1078783,569939
9667346,1/11/1987,10/31/2018,Active,IT,Sales Representative,New York,NY,Midwest,82622,Professional Services,301555,104542
9687317,2/14/1968,8/29/2022,Active,Finance,Sales Manager,San Diego,CA,West,127706,Support Plans,1021814,600455
9708380,8/7/1977,8/26/2022,Active,Finance,HR Generalist,Houston,TX,South,70728,Professional Services,720841,839348
9714005,8/18/1977,9/28/2019,Active,Operations,Senior Account Executive,San Antonio,TX,West,121611,Hardware,671065,439811
9715442,6/2/2006,10/26/2021,Active,Sales,Senior Account Executive,Phoenix,AZ,South,149770,Support Plans,627047,429292
9715702,6/20/2007,9/4/2023,Active,Marketing,Operations Coordinator,San Jose,CA,Midwest,53275,Support Plans,1075337,914534
9723148,7/16/1994,3/14/2019,OnLeave,Operations,Senior Account Executive,Boston,MA,Northeast,131641,Hardware,561342,776846
9726039,2/2/1997,11/4/2017,Active,Finance,Sales Operations Analyst,Seattle,WA,Midwest,84983,Professional Services,1185686,1470247
9727781,9/11/1969,4/4/2016,Active,Sales,Sales Manager,Phoenix,AZ,Midwest,156494,Subscriptions,931259,1231714
9740037,5/30/1972,1/19/2016,Active,Sales,Sales Manager,San Jose,CA,West,119539,Hardware,865777,1382702
9746981,11/15/1963,10/3/2023,Active,Marketing,Account Executive,Boston,MA,Northeast,72291,Support Plans,970136,530965
9753520,3/5/1976,4/25/2020,OnLeave,Sales Ops,Account Executive,Chicago,IL,Midwest,58100,Support Plans,838937,1198415
9754455,11/27/1976,7/11/2022,Active,HR,Marketing Specialist,Atlanta,GA,Northeast,51646,Subscriptions,1144545,1135793
9778751,6/9/2001,9/10/2018,Active,Marketing,Customer Success Manager,Miami,FL,Midwest,96322,Subscriptions,268309,420333
9779057,5/31/2006,6/27/2024,Active,Sales,Operations Coordinator,Phoenix,AZ,South,85602,Subscriptions,1067575,1172880
9796573,9/4/2006,5/10/2021,Active,Sales,Account Executive,Phoenix,AZ,West,112985,Hardware,576310,116013
9818647,11/25/1973,1/18/2016,Active,Customer Success,Customer Success Manager,San Antonio,TX,Midwest,130038,Subscriptions,684413,593573
9833120,1/14/1991,12/31/2023,Active,HR,Operations Coordinator,Seattle,WA,Midwest,85238,Professional Services,1032778,709092
9864366,11/30/1969,11/6/2025,OnLeave,IT,Senior Account Executive,San Diego,CA,South,98757,Hardware,770350,1079001
9886073,10/31/1993,5/25/2020,Active,IT,Marketing Specialist,Phoenix,AZ,West,72937,SaaS,433850,669783
9902882,8/24/1998,3/5/2019,Active,HR,IT Support Specialist,Houston,TX,Northeast,88640,Support Plans,762427,172804
9931071,7/31/1996,1/8/2022,Active,Finance,Sales Manager,Boston,MA,South,141228,Support Plans,393901,297106
9940555,3/25/2000,11/13/2020,Active,Sales Ops,IT Support Specialist,Philadelphia,PA,West,77104,Hardware,928940,763401
9949567,11/18/1977,3/19/2018,Active,Customer Success,Sales Representative,Denver,CO,Midwest,69333,Professional Services,1137277,1642270
9953645,12/27/1997,9/8/2023,Active,Sales,Sales Manager,San Jose,CA,Midwest,137265,Professional Services,302532,452448
9965460,4/19/1983,6/11/2023,Terminated,Sales Ops,Financial Analyst,Denver,CO,West,70905,Hardware,748253,926224
9970670,6/19/1993,6/28/2016,OnLeave,Marketing,IT Support Specialist,Atlanta,GA,Midwest,52756,SaaS,545561,251357
9980603,8/5/2007,11/12/2021,Active,Finance,HR Generalist,New York,NY,South,52641,Hardware,243186,91248
9994901,3/27/1981,2/22/2021,Active,Customer Success,Account Executive,Denver,CO,Northeast,87455,SaaS,799768,900793
9995405,10/31/1964,9/10/2020,Terminated,Sales Ops,Sales Operations Analyst,Chicago,IL,South,52745,Support Plans,316340,474439
9998299,8/26/1976,1/3/2016,Active,Sales Ops,Sales Representative,Atlanta,GA,Midwest,70293,Professional Services,793744,1148228
